p u r u	p u r u
k a m a r a	k a m a r a
p e k i r i	p e k i r i
h u p a n a	h u p a n a
s i m a	s i m a
h i m a k ɨ	h i m a k ɨ
p u p e r i	p u p e r i
m e r i t i	m e r i t i
h a a h m ɨ n a	m ɨ n a
p u k u	p u k u
h ɨ m e n ɨ	h ɨ m e n ɨ
r a p ɨ t a	r a p ɨ
s i w e j u r ɨ	s i w e j u r ɨ
h ɨ w a k a	h ɨ w a k a
s ɨ t u	s ɨ t u
p a r i k a r e	p a r i k a r e
a a ɨ h ɨ	h ɨ w ɨ
j a n a	j a n a
h a t i n ɨ	h a t ɨ n ɨ
p u t ɨ	p u t ɨ
m a k a r a	m a k a r a
k a	k a
p i k a	p i k a
h ɨ p u k a	h ɨ p u
r ɨ	r ɨ
h u r i	h a
s i i ts u	s i t u
p i t i	p i t i
p ɨ m a r ɨ	p ɨ m a r ɨ
ts e r ɨ	ts e r ɨ
m a p a	m a p a
t a h ɨ	t a k ɨ
n a m a	n a m a
p a r u	p a r u
w a r a	w a r a
p u r i	p u r i
ɨ i k a r e	tʃ i k a r e
k i m e k a	k i m e k a
e r o k a	e r o k a
ɨ h ɨ k n ɨ	ɨ k ɨ n ɨ
j u k i	j u k i
p ɨ r a	p ɨ r a
p i	p i
n e n ɨ	n e n ɨ
t u k a ts i	a t u k a ts i
t a i	t a
k u n a	k u n a
s ɨ w a	s ɨ w a
h i t i t i	h i t i t i
r o	r o
h a p o	h a p o
k i t i	k i t i
k u m a r ɨ	k u m a r ɨ
h u m a	h u m a
k a t a t u	k a t a t u
ts i k u t ɨ	ts i k u t ɨ
t a p a r i	t a p a r i
k e n a k o	k e n a
k a i n a	k a i n a
h a p u k a	a p u k a
k a ts a r ɨ	k a ts a r ɨ
n a n i	n a n i
k a n o	k a n o
m u s a	m u s a
e p ɨ r o	e p ɨ
p o ts e j a	p o ts e j a
a t u k ɨ r ɨ	a t u k ɨ r ɨ
k u t a	k u t a
ɨ n ɨ r u	ɨ n ɨ r u
k e r ɨ	k e r ɨ
n a k ɨ	n a k ɨ
s i j u	s i j u
h i ts u	h i ts u
m e k ɨ	m e k ɨ
h i m a t u k ɨ ts ɨ	h i m a t u k ɨ
i r i	k i r i
k a ts i n u	k a ts i n u
a p a	a p a
k a p s i	k a p i s i r i
m a t a	m a t a
ɨ r ɨ	h ɨ r ɨ
h a p ɨ	h a p ɨ
n i k a	n i k a
a k ɨ r o	a k ɨ r o
t e n o	t e n o
k a j u k ɨ r ɨ	k a j u k ɨ r ɨ
k u ts a	k u ts a
h e k u r u	h e k u r u
h ɨ p ɨ n a	ɨ p ɨ n a
k ɨ s i	k ɨ s i
t u k a n	t u k a n ə
s i a p o t u	p o t u
r o	r o
k u ts i	k u ts i
t i k a	t i k a
s a t u k a	s a t u k a
p i n i	p i n i
p a t i ɨ	p a t ɨ
ts i ts i	ts i ts i
